,condition_1,condition_2,score,statistic,p_value,p_value_adj
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1357071895.0,0.06284936935292305,0.18854810805876915
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1355992658.0,0.03748329934928185,0.11244989804784555
31,Psoriasis,T-Cell Lymphoma,egophily_1,1374619596.0,0.0842134202766085,0.2526402608298255
32,Psoriasis,T-Cell Lymphoma,egophily_2,1373271729.0,0.14837885457489747,0.4451365637246924
33,Psoriasis,T-Cell Lymphoma,egophily_3,1372512691.0,0.1969592291256379,0.5908776873769137
34,Psoriasis,T-Cell Lymphoma,egophily_4,1370895075.5,0.3369563978099871,1.0108691934299614
35,Psoriasis,T-Cell Lymphoma,egophily_5,1371722236.5,0.2589117660307695,0.7767352980923085
36,Eczema,T-Cell Lymphoma,local_homophily_1,882361000.5,0.8066915729006685,2.4200747187020055
37,Eczema,T-Cell Lymphoma,local_homophily_2,880374396.5,0.7485681713920012,2.2457045141760035
38,Eczema,T-Cell Lymphoma,local_homophily_3,882083956.0,0.8686953241099635,2.6060859723298906
39,Eczema,T-Cell Lymphoma,local_homophily_4,880582943.5,0.7938958004806079,2.3816874014418237
40,Eczema,T-Cell Lymphoma,local_homophily_5,881304180.5,0.9551127298611419,2.865338189583426
41,Eczema,T-Cell Lymphoma,local_entropy_1,878709125.5,0.4269130089972466,1.2807390269917398
42,Eczema,T-Cell Lymphoma,local_entropy_2,879505622.5,0.5704304675212601,1.7112914025637804
43,Eczema,T-Cell Lymphoma,local_entropy_3,878302096.5,0.3631148045467737,1.0893444136403212
44,Eczema,T-Cell Lymphoma,local_entropy_4,878509573.0,0.3950563749471778,1.1851691248415335
45,Eczema,T-Cell Lymphoma,local_entropy_5,877991184.5,0.31837461748323415,0.9551238524497024
46,Eczema,T-Cell Lymphoma,egophily_1,886981944.0,0.11799423642355236,0.3539827092706571
47,Eczema,T-Cell Lymphoma,egophily_2,886547056.0,0.15161862174995464,0.4548558652498639
48,Eczema,T-Cell Lymphoma,egophily_3,886796266.5,0.13244802108496487,0.3973440632548946
49,Eczema,T-Cell Lymphoma,egophily_4,885969160.5,0.20428083157917998,0.6128424947375399
50,Eczema,T-Cell Lymphoma,egophily_5,886756369.5,0.1353944041544246,0.4061832124632738
0,Psoriasis,Eczema,global_homophily,317.0,0.5495132498037176,1.6485397494111529
1,Psoriasis,Eczema,global_entropy,281.0,0.9014534815806008,2.7043604447418024
2,Psoriasis,T-Cell Lymphoma,global_homophily,267.0,0.9297090895688758,2.7891272687066273
3,Psoriasis,T-Cell Lymphoma,global_entropy,234.0,0.5369208145998032,1.6107624437994097
4,Eczema,T-Cell Lymphoma,global_homophily,213.0,0.5105936821437943,1.5317810464313828
5,Eczema,T-Cell Lymphoma,global_entropy,232.0,0.8325188126792755,2.497556438037827
6,Psoriasis,Eczema,local_homophily_1,1155353726.5,0.6732610355091142,2.019783106527343
7,Psoriasis,Eczema,local_homophily_2,1153452335.0,0.9867358052325407,2.960207415697622
8,Psoriasis,Eczema,local_homophily_3,1154269753.0,0.8639634439958431,2.5918903319875293
9,Psoriasis,Eczema,local_homophily_4,1152833063.5,0.8736540261395025,2.6209620784185077
10,Psoriasis,Eczema,local_homophily_5,1153620737.5,0.9823703506375613,2.947111051912684
11,Psoriasis,Eczema,local_entropy_1,1155597714.5,0.6332832887280917,1.899849866184275
12,Psoriasis,Eczema,local_entropy_2,1154210212.0,0.8747404754762707,2.6242214264288117
13,Psoriasis,Eczema,local_entropy_3,1151846680.0,0.6996255810670347,2.098876743201104
14,Psoriasis,Eczema,local_entropy_4,1152615003.0,0.834323968071877,2.502971904215631
15,Psoriasis,Eczema,local_entropy_5,1152449655.0,0.8047696960208487,2.414309088062546
16,Psoriasis,Eczema,egophily_1,1152161685.5,0.7530724831331865,2.25921744939956
17,Psoriasis,Eczema,egophily_2,1155326380.0,0.6786286991454706,2.035886097436412
18,Psoriasis,Eczema,egophily_3,1154785519.5,0.7718710706139402,2.3156132118418205
19,Psoriasis,Eczema,egophily_4,1152326338.0,0.7829053551212987,2.348716065363896
20,Psoriasis,Eczema,egophily_5,1152491349.5,0.8121975799592678,2.4365927398778036
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1378724665.0,0.010332838922685153,0.030998516768055456
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1369810225.0,0.459992984950121,1.379978954850363
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1369600176.5,0.48643653680853227,1.459309610425597
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1369131182.5,0.5483103537980645,1.6449310613941934
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1371181842.0,0.30834271775612854,0.9250281532683856
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1361497388.0,0.337990271628806,1.013970814886418
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1363981259.5,0.6523608729726166,1.9570826189178496
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1361682595.5,0.35783472140384587,1.0735041642115375
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1363501178.5,0.5833902970230256,1.7501708910690768
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1362586329.5,0.46227676680738483,1.3868303004221545
31,Psoriasis,T-Cell Lymphoma,egophily_1,1375817861.5,0.0485879584117787,0.1457638752353361
32,Psoriasis,T-Cell Lymphoma,egophily_2,1374553992.5,0.08783297211125662,0.2634989163337699
33,Psoriasis,T-Cell Lymphoma,egophily_3,1372020765.5,0.23408927533496293,0.7022678260048888
34,Psoriasis,T-Cell Lymphoma,egophily_4,1369614600.0,0.48459546766192096,1.453786402985763
35,Psoriasis,T-Cell Lymphoma,egophily_5,1368805983.5,0.593382300903601,1.780146902710803
36,Eczema,T-Cell Lymphoma,local_homophily_1,888201075.5,0.05628739281250323,0.1688621784375097
37,Eczema,T-Cell Lymphoma,local_homophily_2,883883776.5,0.498521663173646,1.495564989520938
38,Eczema,T-Cell Lymphoma,local_homophily_3,883132839.0,0.6430796361722024,1.9292389085166073
39,Eczema,T-Cell Lymphoma,local_homophily_4,883930044.5,0.4902234995267054,1.4706704985801162
40,Eczema,T-Cell Lymphoma,local_homophily_5,884656842.0,0.36998535046350123,1.1099560513905038
41,Eczema,T-Cell Lymphoma,local_entropy_1,876883972.5,0.18896323340222232,0.566889700206667
42,Eczema,T-Cell Lymphoma,local_entropy_2,879544777.0,0.5780123698009809,1.7340371094029428
43,Eczema,T-Cell Lymphoma,local_entropy_3,879863859.5,0.6414943248401649,1.9244829745204948
44,Eczema,T-Cell Lymphoma,local_entropy_4,880463956.5,0.7679406237152663,2.3038218711457987
45,Eczema,T-Cell Lymphoma,local_entropy_5,879993998.0,0.6681949770333286,2.004584931099986
46,Eczema,T-Cell Lymphoma,egophily_1,888766294.5,0.03823184151475612,0.11469552454426837
47,Eczema,T-Cell Lymphoma,egophily_2,885496163.0,0.256311077401824,0.768933232205472
48,Eczema,T-Cell Lymphoma,egophily_3,884288156.5,0.4285162760676209,1.2855488282028626
49,Eczema,T-Cell Lymphoma,egophily_4,884644478.5,0.3718630716347008,1.1155892149041025
50,Eczema,T-Cell Lymphoma,egophily_5,884010151.5,0.47601970962288254,1.4280591288686475
0,Psoriasis,Eczema,global_homophily,304.0,0.7412479424143813,2.223743827243144
1,Psoriasis,Eczema,global_entropy,309.0,0.6647321388663945,1.9941964165991835
2,Psoriasis,T-Cell Lymphoma,global_homophily,284.0,0.6432876791968325,1.9298630375904975
3,Psoriasis,T-Cell Lymphoma,global_entropy,252.0,0.8254606390472914,2.4763819171418744
4,Eczema,T-Cell Lymphoma,global_homophily,255.0,0.7600159345153358,2.2800478035460072
5,Eczema,T-Cell Lymphoma,global_entropy,203.0,0.3719200046611948,1.1157600139835844
6,Psoriasis,Eczema,local_homophily_1,1145122162.0,0.05272616739653168,0.15817850218959503
7,Psoriasis,Eczema,local_homophily_2,1144272745.5,0.033386489052951974,0.10015946715885593
8,Psoriasis,Eczema,local_homophily_3,1138299124.5,0.000463631902705742,0.001390895708117226
9,Psoriasis,Eczema,local_homophily_4,1140901235.0,0.0037007611304644755,0.011102283391393426
10,Psoriasis,Eczema,local_homophily_5,1141568544.0,0.00597479111723666,0.01792437335170998
11,Psoriasis,Eczema,local_entropy_1,1162735017.0,0.034028541127477684,0.10208562338243304
12,Psoriasis,Eczema,local_entropy_2,1162163757.5,0.0469818164464288,0.1409454493392864
13,Psoriasis,Eczema,local_entropy_3,1164550748.0,0.011234355494159626,0.03370306648247888
14,Psoriasis,Eczema,local_entropy_4,1163810658.0,0.01802284259732624,0.054068527791978724
15,Psoriasis,Eczema,local_entropy_5,1161932943.5,0.05318812931765461,0.15956438795296385
16,Psoriasis,Eczema,egophily_1,1148646834.5,0.26019711619885355,0.7805913485965607
17,Psoriasis,Eczema,egophily_2,1149726393.0,0.38241310611863366,1.147239318355901
18,Psoriasis,Eczema,egophily_3,1149869329.0,0.40062597077676465,1.201877912330294
19,Psoriasis,Eczema,egophily_4,1148363131.0,0.23529501893456295,0.7058850568036888
20,Psoriasis,Eczema,egophily_5,1148499077.5,0.24785790421803489,0.7435737126541047
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1361782727.0,0.36734995729754905,1.102049871892647
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1357351323.0,0.0713447161211298,0.2140341483633894
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1360459178.5,0.2423534302473238,0.7270602907419714
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1359720584.5,0.18689388103742222,0.5606816431122666
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1359992359.5,0.2060969329458433,0.6182907988375299
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1371574945.5,0.271373332486737,0.814119997460211
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1365629889.5,0.9091569224950055,2.7274707674850163
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1367999280.5,0.7118721143034672,2.1356163429104016
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1369376550.5,0.5154610156771423,1.5463830470314268
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1367845714.0,0.7353559580518103,2.2060678741554307
31,Psoriasis,T-Cell Lymphoma,egophily_1,1361065436.5,0.29397099835112217,0.8819129950533665
32,Psoriasis,T-Cell Lymphoma,egophily_2,1360578944.0,0.25228711966030914,0.7568613589809274
33,Psoriasis,T-Cell Lymphoma,egophily_3,1358960529.0,0.14023418675131416,0.4207025602539425
34,Psoriasis,T-Cell Lymphoma,egophily_4,1356556132.5,0.04935701028631395,0.14807103085894185
35,Psoriasis,T-Cell Lymphoma,egophily_5,1355610542.5,0.030894588108661174,0.09268376432598352
36,Eczema,T-Cell Lymphoma,local_homophily_1,885086861.5,0.30707430628666266,0.921222918859988
37,Eczema,T-Cell Lymphoma,local_homophily_2,882872276.0,0.6970136626947979,2.091040988084394
38,Eczema,T-Cell Lymphoma,local_homophily_3,889430109.0,0.02425823660043115,0.07277470980129346
39,Eczema,T-Cell Lymphoma,local_homophily_4,886968533.0,0.1203137744233948,0.3609413232701844
40,Eczema,T-Cell Lymphoma,local_homophily_5,886645127.0,0.1438648358716097,0.4315945076148291
41,Eczema,T-Cell Lymphoma,local_entropy_1,877938334.0,0.3107110501392666,0.9321331504177998
42,Eczema,T-Cell Lymphoma,local_entropy_2,874557983.0,0.048440737435879934,0.1453222123076398
43,Eczema,T-Cell Lymphoma,local_entropy_3,874227920.0,0.038707700987960524,0.11612310296388156
44,Eczema,T-Cell Lymphoma,local_entropy_4,875689634.5,0.09855940903513345,0.29567822710540037
45,Eczema,T-Cell Lymphoma,local_entropy_5,876130997.5,0.12689840711455078,0.3806952213436523
46,Eczema,T-Cell Lymphoma,egophily_1,881920100.0,0.905114675322708,2.7153440259681236
47,Eczema,T-Cell Lymphoma,egophily_2,880809879.5,0.8439965273487908,2.5319895820463723
48,Eczema,T-Cell Lymphoma,egophily_3,879660307.0,0.6006516643610216,1.8019549930830647
49,Eczema,T-Cell Lymphoma,egophily_4,879230023.0,0.5184470960617084,1.555341288185125
50,Eczema,T-Cell Lymphoma,egophily_5,878537008.5,0.39940351492403514,1.1982105447721054
0,Psoriasis,Eczema,global_homophily,313.0,0.6058967554764548,1.8176902664293646
1,Psoriasis,Eczema,global_entropy,267.0,0.6797886913817313,2.0393660741451938
2,Psoriasis,T-Cell Lymphoma,global_homophily,277.0,0.7575208397384018,2.2725625192152052
3,Psoriasis,T-Cell Lymphoma,global_entropy,237.0,0.5814158066743236,1.7442474200229707
4,Eczema,T-Cell Lymphoma,global_homophily,244.0,0.9625181489309257,2.887554446792777
5,Eczema,T-Cell Lymphoma,global_entropy,224.0,0.6895634902524994,2.068690470757498
6,Psoriasis,Eczema,local_homophily_1,1156314754.5,0.5200657143417484,1.5601971430252453
7,Psoriasis,Eczema,local_homophily_2,1153616920.5,0.9830701375779346,2.949210412733804
8,Psoriasis,Eczema,local_homophily_3,1156036457.0,0.5635581279277575,1.6906743837832725
9,Psoriasis,Eczema,local_homophily_4,1157769926.0,0.3289879569711611,0.9869638709134834
10,Psoriasis,Eczema,local_homophily_5,1158156764.5,0.2868293286450657,0.8604879859351972
11,Psoriasis,Eczema,local_entropy_1,1147638879.5,0.17555166239604825,0.5266549871881447
12,Psoriasis,Eczema,local_entropy_2,1153328995.5,0.9641191749524662,2.892357524857399
13,Psoriasis,Eczema,local_entropy_3,1150182020.5,0.4421339961827109,1.3264019885481326
14,Psoriasis,Eczema,local_entropy_4,1149445138.0,0.34822796158774927,1.0446838847632478
15,Psoriasis,Eczema,local_entropy_5,1149174896.5,0.3172278426373004,0.9516835279119013
16,Psoriasis,Eczema,egophily_1,1154548853.5,0.8131136134959651,2.4393408404878953
17,Psoriasis,Eczema,egophily_2,1153048903.0,0.9128842489482301,2.73865274684469
18,Psoriasis,Eczema,egophily_3,1156487054.0,0.49575740226305065,1.487272206789152
19,Psoriasis,Eczema,egophily_4,1156835842.0,0.4464337256079156,1.3393011768237468
20,Psoriasis,Eczema,egophily_5,1157311416.5,0.38390402358174003,1.1517120707452202
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1366557362.5,0.939947041635316,2.819841124905948
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1364091934.0,0.6687157586498752,2.0061472759496257
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1365697099.0,0.9200355610180256,2.760106683054077
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1369105455.0,0.551813689757219,1.655441069271657
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1370553623.5,0.37318384301487884,1.1195515290446365
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1365995978.0,0.968538255019849,2.905614765059547
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1369839353.0,0.4564002269001517,1.369200680700455
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1364660766.5,0.7551624161508041,2.2654872484524127
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1364146954.0,0.676914867663537,2.030744602990611
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1364278953.5,0.6967259555487468,2.0901778666462407
31,Psoriasis,T-Cell Lymphoma,egophily_1,1365217583.5,0.8422713963325877,2.526814188997763
32,Psoriasis,T-Cell Lymphoma,egophily_2,1358773819.0,0.13023745246630003,0.3907123573989001
33,Psoriasis,T-Cell Lymphoma,egophily_3,1359122166.0,0.1493195588089946,0.44795867642698384
34,Psoriasis,T-Cell Lymphoma,egophily_4,1360669169.5,0.2600477534225025,0.7801432602675076
35,Psoriasis,T-Cell Lymphoma,egophily_5,1360355317.5,0.23392291681565203,0.7017687504469561
36,Eczema,T-Cell Lymphoma,local_homophily_1,879634153.0,0.5945265977669942,1.7835797933009827
37,Eczema,T-Cell Lymphoma,local_homophily_2,880085872.0,0.6872976088353361,2.0618928265060084
38,Eczema,T-Cell Lymphoma,local_homophily_3,879252451.5,0.5225840855851358,1.5677522567554074
39,Eczema,T-Cell Lymphoma,local_homophily_4,880139957.5,0.6986475597495517,2.095942679248655
40,Eczema,T-Cell Lymphoma,local_homophily_5,880790342.5,0.8396708396661752,2.5190125189985255
41,Eczema,T-Cell Lymphoma,local_entropy_1,885849661.5,0.21623570924496838,0.6487071277349051
42,Eczema,T-Cell Lymphoma,local_entropy_2,883990904.0,0.47941181045181813,1.4382354313554544
43,Eczema,T-Cell Lymphoma,local_entropy_3,883074286.0,0.6550511394030225,1.9651534182090675
44,Eczema,T-Cell Lymphoma,local_entropy_4,883322487.0,0.60495229361387,1.8148568808416101
45,Eczema,T-Cell Lymphoma,local_entropy_5,883612279.0,0.5487410672764508,1.6462232018293523
46,Eczema,T-Cell Lymphoma,egophily_1,880094119.5,0.6878917125404698,2.0636751376214093
47,Eczema,T-Cell Lymphoma,egophily_2,877074320.0,0.20820886150950435,0.624626584528513
48,Eczema,T-Cell Lymphoma,egophily_3,874679413.0,0.05250214582152221,0.15750643746456663
49,Eczema,T-Cell Lymphoma,egophily_4,875407243.0,0.08324967978158992,0.24974903934476977
50,Eczema,T-Cell Lymphoma,egophily_5,874850937.0,0.0587275469305635,0.1761826407916905
0,Psoriasis,Eczema,global_homophily,283.0,0.9342091217624057,2.802627365287217
1,Psoriasis,Eczema,global_entropy,275.0,0.8044045263688424,2.413213579106527
2,Psoriasis,T-Cell Lymphoma,global_homophily,282.0,0.6752149898578899,2.0256449695736696
3,Psoriasis,T-Cell Lymphoma,global_entropy,213.0,0.27988265728027595,0.8396479718408278
4,Eczema,T-Cell Lymphoma,global_homophily,271.0,0.49561180337187505,1.4868354101156251
5,Eczema,T-Cell Lymphoma,global_entropy,219.0,0.6052035751158471,1.8156107253475413
6,Psoriasis,Eczema,local_homophily_1,1153340422.5,0.9661246370987653,2.8983739112962956
7,Psoriasis,Eczema,local_homophily_2,1152635133.0,0.8379357515112333,2.5138072545337
8,Psoriasis,Eczema,local_homophily_3,1149537883.5,0.3592954975688386,1.077886492706516
9,Psoriasis,Eczema,local_homophily_4,1150721084.5,0.5191581881632101,1.5574745644896304
10,Psoriasis,Eczema,local_homophily_5,1152521494.0,0.8175785555294353,2.452735666588306
11,Psoriasis,Eczema,local_entropy_1,1154687828.0,0.7889267016915981,2.366780105074794
12,Psoriasis,Eczema,local_entropy_2,1147915682.0,0.19715040186371224,0.5914512055911367
13,Psoriasis,Eczema,local_entropy_3,1151754083.0,0.6839216741788308,2.0517650225364923
14,Psoriasis,Eczema,local_entropy_4,1152334915.5,0.7844212503520198,2.3532637510560592
15,Psoriasis,Eczema,local_entropy_5,1151216559.0,0.5956164399968475,1.7868493199905426
16,Psoriasis,Eczema,egophily_1,1151955299.0,0.717175282835961,2.151525848507883
17,Psoriasis,Eczema,egophily_2,1151519873.5,0.644782526928082,1.934347580784246
18,Psoriasis,Eczema,egophily_3,1153899411.5,0.9313264910684439,2.7939794732053316
19,Psoriasis,Eczema,egophily_4,1154472185.5,0.8275240957206572,2.4825722871619718
20,Psoriasis,Eczema,egophily_5,1154164641.5,0.8830044484847784,2.6490133454543354
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1367149926.0,0.8441715579038485,2.532514673711545
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1366885920.5,0.8869391439970862,2.6608174319912585
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1366095406.5,0.9847461835001449,2.9542385505004347
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1369940662.5,0.443998581682875,1.331995745048625
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1371150922.5,0.3113483040695443,0.9340449122086328
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1367273561.5,0.8247293781259879,2.4741881343779637
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1360516571.0,0.24710396874834306,0.7413119062450292
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1364209006.5,0.6862011793271661,2.058603537981498
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1363019361.5,0.5177949606005261,1.5533848818015783
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1362369988.0,0.4358355088183663,1.307506526455099
31,Psoriasis,T-Cell Lymphoma,egophily_1,1365454854.0,0.8804573360356873,2.641372008107062
32,Psoriasis,T-Cell Lymphoma,egophily_2,1366973327.0,0.8728593780203302,2.6185781340609906
33,Psoriasis,T-Cell Lymphoma,egophily_3,1363410754.0,0.5707850771213021,1.7123552313639063
34,Psoriasis,T-Cell Lymphoma,egophily_4,1365101471.0,0.8243763645336837,2.473129093601051
35,Psoriasis,T-Cell Lymphoma,egophily_5,1364199009.0,0.6847016207766314,2.0541048623298943
36,Eczema,T-Cell Lymphoma,local_homophily_1,882275650.0,0.8255805407479928,2.4767416222439786
37,Eczema,T-Cell Lymphoma,local_homophily_2,882619536.0,0.7508433875119165,2.2525301625357494
38,Eczema,T-Cell Lymphoma,local_homophily_3,884486017.0,0.3964624280429945,1.1893872841289834
39,Eczema,T-Cell Lymphoma,local_homophily_4,886043500.0,0.19685149185894812,0.5905544755768444
40,Eczema,T-Cell Lymphoma,local_homophily_5,885438460.5,0.26329888197479023,0.7898966459243707
